id,class_id,logp
lre11rwqr.sph,ara-arq,0.9999995661106464
lre11sgia.sph,ara-arq,0.9792334621995509
lre11skba.sph,ara-arq,0.9971597662211976
lre11smpy.sph,ara-arq,0.9999299231162642
lre11snqm.sph,ara-arq,0.9998770993281684
lre11snzs.sph,ara-arq,0.9998957560021872
lre11svhq.sph,ara-arq,0.9926690106361062
lre11sxdk.sph,ara-arq,0.9999894072598812
lre11szjx.sph,ara-arq,0.9997496078258093
lre11tisp.sph,ara-aeb,0.9935967845696344
lre11tkeq.sph,ara-arq,0.999992668852024
lre11tkgv.sph,ara-arq,0.9999634239721431
lre11tlbn.sph,ara-arq,0.9916960032980205
lre11tlgc.sph,ara-arq,0.9921670149117343
lre11tnbu.sph,ara-arq,0.9999917662026707
lre11tqjp.sph,ara-arq,0.9999997186207273
lre11trmj.sph,ara-aeb,0.9985641023002019
lre11txsn.sph,ara-arq,0.9895624098081941
lre11ubjy.sph,ara-arq,0.9991221016840601
lre11ubmu.sph,ara-arq,0.9999965435512681
lre11uhux.sph,ara-arq,0.997435675415044
lre11ujqi.sph,ara-arq,0.9939996473996353
lre11ullo.sph,ara-arq,0.9999999998276814
lre11umdt.sph,ara-arq,0.9962758965298869
lre11unmt.sph,ara-arq,0.9985618690998576
lre11uqzm.sph,ara-arq,0.9985040805093104
lre11urlw.sph,ara-arq,0.9998924522602656
lre11usmv.sph,ara-arq,0.9997207805439943
lre11uvte.sph,ara-arq,0.9983265140452946
lre11uwxi.sph,ara-arq,0.9993165982905879
lre11vcwy.sph,ara-arq,0.9969565461227344
lre11veuu.sph,ara-arq,0.9999796896377858
lre11vezt.sph,ara-arq,0.9767680653788202
lre11vfna.sph,ara-aeb,0.9964120446674009
lre11vhhz.sph,ara-arq,0.998103902690531
lre11vhvh.sph,ara-arq,0.9999927635072146
lre11vjcl.sph,ara-arq,0.9999819610209169
lre11vkma.sph,ara-arq,0.9945794427407135
lre11vncd.sph,ara-arq,0.9907523248594148
lre11vrrg.sph,ara-arq,0.99460105641934
lre11vsry.sph,ara-arq,0.9951631752607728
lre11vssm.sph,ara-arq,0.9804358152668605
lre11vukq.sph,ara-arq,0.998095638681888
lre11vwzy.sph,ara-arq,0.9999994453927953
lre11vxev.sph,ara-arq,0.9986174583419248
lre11vyma.sph,ara-arq,0.9935618499200927
lre11vzdv.sph,ara-arq,0.9940242404482954
lre11wjmo.sph,ara-arq,0.9946379138594132
lre11wlmf.sph,ara-arq,0.9985332278711876
lre11wogz.sph,ara-arq,0.9999996831958213
lre11wpeu.sph,ara-arq,0.987053003738009
lre11xesf.sph,ara-arq,0.9926552158707163
lre11xlhq.sph,ara-arq,0.9861699702078971
lre11xmop.sph,ara-arq,0.9998106693232437
lre11xncb.sph,ara-arq,0.9997518363731595
lre11xsib.sph,ara-arq,0.9999999575778398
lre11yfkq.sph,ara-arq,0.9978416409757853
lre11yfuh.sph,ara-arq,0.9852732209813364
lre11yjtr.sph,ara-arq,0.9999875286020034
lre11ykqy.sph,ara-arq,0.999994599228917
lre11ynky.sph,ara-arq,0.9870374231633215
lre11ynub.sph,ara-arq,0.9975464312675795
lre11ynut.sph,ara-arq,0.994865816956002
lre11yohv.sph,ara-arq,0.9999860886998846
lre11ypuu.sph,ara-arq,0.999939937136318
lre11yqmg.sph,ara-arq,0.9988753925216532
lre11yskr.sph,ara-arq,0.9990482482843873
lre11yysp.sph,ara-arq,0.9909036055745113
lre11zaix.sph,ara-arq,0.9993370825297897
lre11zcny.sph,ara-arq,0.9863060880274914
lre11zgmi.sph,ara-arq,0.9852780607073358
lre11znqr.sph,ara-arq,0.999970678330779
lre11zosk.sph,ara-aeb,0.9992041227652806
lre11zsfl.sph,ara-arq,0.9999316377930149
lre11zvte.sph,ara-arq,0.9994693690287269
lre11zwzv.sph,ara-arq,0.998921262378038
lre11zxvd.sph,ara-arq,0.9970232759937795
lre11zzww.sph,ara-arq,0.9968858579018414
lre17_abtnjqwo.sph,ara-arq,0.999946799291851
lre17_acckmchx.sph,ara-aeb,0.9986711227355097
lre17_acoxtkfz.sph,ara-aeb,0.9842666785196265
lre17_adharrss.flac,ara-arq,0.9947182189896948
lre17_adharrss.flac-gsm,ara-arq,0.9956384390235652
lre17_aduhvtel.sph,ara-arq,0.9999889349109844
lre17_aekqbfnc.sph,ara-arq,0.9984883022389972
lre17_afpeboji.sph,ara-arq,0.9999593134555593
lre17_agovhiqf.sph,ara-arq,0.9980746218401729
lre17_aiesnqgx.sph,ara-arq,0.9999860691612521
lre17_aipdwmxb.sph,ara-aeb,0.9989779255268202
lre17_anlfomhj.flac,ara-ayl,0.9994229196677115
lre17_anocqhav.sph,ara-arq,0.9997793277424729
lre17_ansqkmxg.sph,ara-arq,0.9990411219484128
lre17_aokadzsc.sph,ara-arq,0.9999717598295709
lre17_aqfwvqpg.sph,ara-arq,0.9999999815159134
lre17_aquebikd.sph,ara-arq,0.9999983875736405
lre17_arzwedtw.sph,ara-arq,0.9945282050060794
lre17_asbkyxts.sph,ara-arq,0.9902930286287294
lre17_astrrnby.flac,ara-arq,0.9755268847782662
lre17_astrrnby.flac-g711a,ara-arq,0.9854914061367727
lre17_avfgalrs.flac-gsm,ara-arq,0.9999972882283532
lre17_avrkkwph.sph,ara-arq,0.9988768871380727
lre17_axiutoza.sph,ara-arq,0.9997779954741397
lre17_ayizvbkc.sph,ara-arq,0.9999840812557923
lre17_azjbrozk.sph,ara-arq,0.9953169139803245
lre17_bdpgpxku.flac-g711a,ara-ayl,0.9999977914337187
lre17_beeeutoh.flac,ara-arq,0.9942343106320238
lre17_beeeutoh.flac-g723_1,ara-arq,0.9974204443646679
lre17_bfaxqjqb.sph,ara-arq,0.999936007945235
lre17_bfdjopui.sph,ara-aeb,0.9781197289083158
lre17_bjfsfjit.flac,ara-arq,0.9879397124065223
lre17_bjkkkuno.sph,ara-arq,0.999487026079353
lre17_bjoiupem.sph,ara-arq,0.9880927563645315
lre17_bjzozier.sph,ara-aeb,0.9997062951168889
lre17_bkcpyhve.sph,ara-arq,0.9993564259542776
lre17_bkjcaggk.flac,ara-arq,0.9994997776308957
lre17_bkjcaggk.flac-g711mu,ara-arq,0.9993395177228688
lre17_bktxvmar.sph,ara-arq,0.9999917820037525
lre17_blazxkfa.sph,ara-arq,0.9999639560062823
lre17_blbxhpiv.sph,ara-arq,0.9949809784805863
lre17_blljbkpf.sph,ara-arq,0.9934970373407573
lre17_bmujmfhj.sph,ara-arq,0.9775708820251491
lre17_boryyjhf.sph,ara-arq,0.9977484576765338
lre17_bowjoyjr.sph,ara-arq,0.9816765571144581
lre17_bqxjnfxx.sph,ara-aeb,0.9929235091866946
lre17_bqyznxui.flac-g711a,ara-arq,0.9999829540600199
lre17_brpyutxm.sph,ara-aeb,0.9832823165542701
lre17_bswfxzyr.sph,ara-arq,0.9999980843040208
lre17_btafdkdg.flac,ara-arq,0.9992005312956213
lre17_btafdkdg.flac-gsm,ara-arq,0.9992352599146054
lre17_buwtqeqb.flac,ara-arq,0.987792729025184
lre17_buwtqeqb.flac-g726,ara-arq,0.999145758855682
lre17_bvqgsidl.sph,ara-aeb,0.9862447101786331
lre17_bwxfqusr.sph,ara-aeb,0.9936207466860856
lre17_bxwvpnfw.flac-opus,ara-arq,0.9999995104818462
lre17_bymvcgmj.sph,ara-aeb,0.9997234164043465
lre17_byzcayjn.flac,ara-arq,0.998985645903786
lre17_byzcayjn.flac-opus,ara-arq,0.9999450148660525
lre17_bzmjxehu.flac-opus,ara-arq,0.9999664531787248
lre17_cairjuvk.sph,ara-arq,0.9987867029788313
lre17_campowcv.sph,ara-arq,0.999787205693806
lre17_ccazlpob.flac-g723_1,ara-arq,0.9974334229828895
lre17_cccspkdm.flac,ara-arq,0.9880424513373823
lre17_cccspkdm.flac-g726,ara-arq,0.9954627517627038
lre17_ccjrvsph.sph,ara-arq,0.9999054835372087
lre17_ccoewvvh.sph,ara-arq,0.9893765175449871
lre17_ccypdbbu.sph,ara-arq,0.9999252890248448
lre17_cdavzdsz.flac-g722,ara-arq,0.9997403404294325
lre17_cflgybxg.sph,ara-arq,0.9940658569786607
lre17_cfnizhql.sph,ara-arq,0.9961060724590401
lre17_cfwfsjev.sph,ara-arq,0.9999998965888017
lre17_cfznpgjd.sph,ara-arq,0.9971102748785
lre17_cgmytvfk.sph,ara-aeb,0.9997875043473322
lre17_cipisqbs.flac-g723_1,ara-arq,0.999066551053694
lre17_cluexwgz.sph,ara-arq,0.9998680970232108
lre17_cnfohesd.flac,ara-arq,0.9999887142160848
lre17_cnfohesd.flac-g723_1,ara-arq,0.9995963322893509
lre17_cphdyjdq.sph,ara-arq,0.9906215457248232
lre17_csenuaki.sph,ara-arq,0.9999827796312072
lre17_ctilbvnd.sph,ara-arq,0.9941490810957968
lre17_ctrojttf.sph,ara-arq,0.9997415475987689
lre17_ctudkyri.sph,ara-arq,0.999816925839242
lre17_cupizrsx.sph,ara-arq,0.9977854992043466
lre17_cureptst.flac,ara-arq,0.9966603829855006
lre17_cureptst.flac-g726,ara-arq,0.9981724402252548
lre17_cuvtxdbp.sph,ara-arq,0.9992149913711046
lre17_cvdmebty.sph,ara-arq,0.9986034345626393
lre17_cwbzqjzi.sph,ara-arq,0.9947360860803344
lre17_cwdccgrs.sph,ara-arq,0.9954471876114118
lre17_cwlcovrq.flac,ara-arq,0.9836373295795586
lre17_cwlcovrq.flac-g726,ara-arq,0.9772066393285307
lre17_cxfmtvjk.flac,ara-arq,0.998626631969006
lre17_cxfmtvjk.flac-gsm,ara-arq,0.9995994571705398
lre17_czdgssvb.sph,ara-arq,0.9839800680795405
lre17_daifemlo.flac,ara-arq,0.9999923124695197
lre17_daifemlo.flac-opus,ara-arq,0.9984999152656753
lre17_dbwacwxo.sph,ara-aeb,0.9959928678878073
lre17_dctjgdcf.sph,ara-arq,0.9999693971426666
lre17_degmucpq.flac,ara-arq,0.9998238238013132
lre17_degmucpq.flac-gsm,ara-arq,0.9997379324783554
lre17_dfotbhmi.sph,ara-arq,0.9999967791115594
lre17_dhsngizg.flac,ara-arq,0.9982745689022119
lre17_dhsngizg.flac-g722,ara-arq,0.9899076755215684
lre17_dhttmloy.flac,ara-aeb,0.9965398617526191
lre17_dhttmloy.flac-g726,ara-arq,0.9999896912229259
lre17_dimkfdga.sph,ara-aeb,0.9968909392210388
lre17_dkorjmpr.sph,ara-arq,0.9993720459297395
lre17_dlkdkiml.sph,ara-arq,0.9998570457972521
lre17_dmptasts.sph,ara-arq,0.9999900227916614
lre17_dmxpkcsa.sph,ara-aeb,0.9886627341769952
lre17_dqynyyeg.flac-gsm,ara-arq,0.9885091570772832
lre17_dreturny.sph,ara-arq,0.9999666233198918
lre17_drvwwpat.sph,ara-arq,0.9986475256791328
lre17_dsyovtja.sph,ara-arq,0.9993324032717326
lre17_dtfklpze.flac,ara-arq,0.980875299084855
lre17_duwzoctt.sph,ara-arq,0.9944810760803787
lre17_dxcmnnvm.sph,ara-arq,0.998013143951749
lre17_dyhzanuz.flac,ara-arq,0.9990022950435253
lre17_dzdfoalc.flac-g711mu,ara-arq,0.9992312655669962
lre17_dzpjlevc.sph,ara-arq,0.9999957026648084
lre17_ecoxuoxn.sph,ara-arq,0.9991002623934314
lre17_ecphppxx.sph,ara-arq,0.9999618844845741
lre17_ecwsvpey.sph,ara-arq,0.9976190788174759
lre17_edrerhyd.flac,ara-ayl,0.9999948782776695
lre17_edrerhyd.flac-g726,ara-ayl,0.999989105843972
lre17_efuktxso.sph,ara-arq,0.9941980497799132
lre17_ehubbeoo.sph,ara-arq,0.9996933627528989
lre17_ejqromcl.sph,ara-arq,0.9925673764218849
lre17_ekecvked.sph,ara-arq,0.9994069294232564
lre17_eknvksdj.sph,ara-arq,0.9999954297332013
lre17_elihcnoy.sph,ara-arq,0.9999453376193964
lre17_elkbffyz.sph,ara-aeb,0.9994985958843845
lre17_elyyerit.sph,ara-arq,0.9969900208425778
lre17_emvsmkok.sph,ara-arq,0.9999992133320064
lre17_enrykydq.flac,ara-arq,0.9997480550009473
lre17_enrykydq.flac-g726,ara-ayl,0.9999971853826948
lre17_eqodnzbt.flac,ara-arq,0.9975299669768147
lre17_eqzepcqb.sph,ara-arq,0.9999815043421167
lre17_erwwlbkn.sph,ara-arq,0.997330169701168
lre17_esimguhv.flac-g723_1,ara-arq,0.9990357824171696
lre17_ewmwbivr.flac,ara-aeb,0.9941407951069882
lre17_ewsegeoy.sph,ara-aeb,0.9999996013414438
lre17_extnxkey.sph,ara-arq,0.9899611206184787
lre17_fgvuyqrc.sph,ara-arq,0.9999740198189395
lre17_fheeozab.sph,ara-arq,0.9999998531340115
lre17_fhjonuvo.flac,ara-arq,0.9912514441770434
lre17_fhjonuvo.flac-gsm,ara-arq,0.9986942437203434
lre17_fhobhhji.flac-g711mu,ara-arq,0.9999982807618869
lre17_fhqkrhdc.sph,ara-aeb,0.9974882737208554
lre17_fjeaknag.sph,ara-arq,0.9999528433654035
lre17_flghevgj.sph,ara-arq,0.9999275347920555
lre17_flllshvw.sph,ara-arq,0.9995890566887757
lre17_fmaaifty.sph,ara-arq,0.9967330411235821
lre17_fmyxmvuh.sph,ara-arq,0.9947613058963332
lre17_fobsmsvj.sph,ara-arq,0.9985126437061927
lre17_fosfumyj.flac,ara-arq,0.9981175606728612
lre17_fosfumyj.flac-opus,ara-arq,0.9973412918879427
lre17_fovgucqc.flac-gsm,ara-arq,0.9902063770771822
lre17_fpzybapz.flac,ara-arq,0.9999831117898691
lre17_fpzybapz.flac-g722,ara-arq,0.9999745011543022
lre17_frfvxgkm.flac,ara-arq,0.9982105807022026
lre17_frfvxgkm.flac-g723_1,ara-arq,0.9999990437299212
lre17_frldxzov.flac,ara-arq,0.9999911187378006
lre17_frnemphs.sph,ara-aeb,0.9999309467267882
lre17_frrujsta.sph,ara-aeb,0.9827694350674886
lre17_fsibsssn.flac,ara-arq,0.9967716611519729
lre17_fsibsssn.flac-opus,ara-arq,0.9943914629735336
lre17_fstjhoom.sph,ara-arq,0.9999560494459958
lre17_fuelrqpq.sph,ara-arq,0.998314155825479
lre17_fwyhddxz.sph,ara-arq,0.9999653658276243
lre17_fxhpiabv.flac-g722,ara-arq,0.9785533261819718
lre17_fyoimwzn.sph,ara-aeb,0.9933070038389972
lre17_fyousbwl.sph,ara-arq,0.9997738038053198
lre17_fzetpzrs.sph,ara-arq,0.9845858022736108
lre17_gbdwksrl.flac-opus,ara-ayl,0.9999810055915502
lre17_gbkeixqy.sph,ara-arq,0.9995010489207078
lre17_gbmrfptf.sph,ara-arq,0.9995997838188411
lre17_gcwvbecw.flac,ara-arq,0.9999989525506976
lre17_gcwvbecw.flac-g726,ara-arq,0.9999995241973817
lre17_gekpnsqw.flac,ara-arq,0.9995617602232915
lre17_gekpnsqw.flac-g711a,ara-arq,0.9990205101656683
lre17_gfmhcimo.flac,ara-arq,0.9843261830443644
lre17_gfmhcimo.flac-g711a,ara-arq,0.9920939572460264
lre17_giljetfl.sph,ara-arq,0.9998866157683133
lre17_givvturo.flac,ara-arq,0.9999960772188857
lre17_givvturo.flac-g722,ara-arq,0.9998983053609016
lre17_gkfwivzq.sph,ara-arq,0.9980134657798864
lre17_gokkodsj.flac-g722,ara-ayl,0.9962500403266442
lre17_gpvtlzov.flac-g711a,ara-arq,0.9999996204042616
lre17_gqcxwuze.sph,ara-arq,0.9997783053110009
lre17_gqpcfrwm.flac-g711mu,ara-arq,0.9817550583044142
lre17_grjpzakf.sph,ara-arq,0.9839396690676935
lre17_grjzqftr.sph,ara-arq,0.9877772556918923
lre17_gszgcsjf.sph,ara-arq,0.998185259970527
lre17_gvcqvsap.sph,ara-ayl,0.9997241868465031
lre17_gxvmjddr.sph,ara-arq,0.9986899594684224
lre17_hbopaybj.flac,ara-arq,0.987858946064221
lre17_hbopaybj.flac-g726,ara-arq,0.999994436902088
lre17_hchvsbqr.sph,ara-arq,0.999906917330984
lre17_hdofrwsf.sph,ara-arq,0.9933958450004624
lre17_heemkdqp.flac,ara-arq,0.9999909671052553
lre17_heemkdqp.flac-g711mu,ara-arq,0.9985133817101537
lre17_hezbzaqo.flac,ara-arq,0.9850199928962854
lre17_hezbzaqo.flac-opus,ara-arq,0.9999841295369671
lre17_hfcpmeoa.flac,ara-arq,0.9947181969213107
lre17_hfcpmeoa.flac-g711a,ara-arq,0.9999138159106336
lre17_hfjennzi.sph,ara-aeb,0.9983301362771589
lre17_hhbqfxfc.sph,ara-aeb,0.9906856058776015
lre17_hhdplflf.sph,ara-arq,0.9999949491011441
lre17_hjimhzob.sph,ara-arq,0.9983113233299764
lre17_hkeqbypc.flac,ara-arq,0.999999661618148
lre17_hkeqbypc.flac-gsm,ara-arq,0.9966513627962669
lre17_hlegmknx.sph,ara-arq,0.9999782289720263
lre17_hmmdberw.sph,ara-aeb,0.9998194744091253
lre17_hmptzweu.sph,ara-arq,0.9999971779992906
lre17_hmqodybe.sph,ara-ayl,0.999996399948908
lre17_hqrhzhyj.sph,ara-arq,0.9999231926652757
lre17_hqzkhrhn.sph,ara-arq,0.9998770075415304
lre17_hromittp.flac-g711a,ara-arq,0.9873451303247496
lre17_hsdzydln.flac,ara-arq,0.9821628698106489
lre17_hsdzydln.flac-g722,ara-arq,0.9988122191294789
lre17_hsyuvhtp.sph,ara-arq,0.9990478816052286
lre17_hvweyrfw.sph,ara-aeb,0.9988668377871749
lre17_hwnjyblc.sph,ara-arq,0.9999249104513325
lre17_hxpvwduf.flac-g711a,ara-aeb,0.9938488854312174
lre17_hyhwjuli.sph,ara-arq,0.998858421685253
lre17_hyreqvpy.flac,ara-arq,0.9878561156668769
lre17_hyreqvpy.flac-g711mu,ara-arq,0.9999928431157828
lre17_ibclsyjb.sph,ara-aeb,0.9846988495735338
lre17_ifdrxwfj.sph,ara-arq,0.9988623308711881
lre17_igayvnul.sph,ara-arq,0.9858583197264382
lre17_igvjetcy.sph,ara-arq,0.9997565397210374
lre17_igvlwujq.sph,ara-aeb,0.9942243168589683
lre17_iibcchiq.flac-gsm,ara-arq,0.9989051845669153
lre17_ilmlmyvv.sph,ara-aeb,0.9879290883225061
lre17_inhzmrxh.sph,ara-arq,0.9999602544207984
lre17_inufxzrc.sph,ara-arq,0.9997778215419035
lre17_iqtqtuvc.flac,ara-arq,0.999987834966952
lre17_iqtqtuvc.flac-opus,ara-arq,0.9817938892370449
lre17_itjgcxig.sph,ara-arq,0.999561265994042
lre17_itsqwgkz.sph,ara-arq,0.9999999957865953
lre17_ittvvvfb.sph,ara-arq,0.9999964209775712
lre17_ivcdeiky.flac,ara-arq,0.9873438502201111
lre17_iwtlmazd.sph,ara-arq,0.9873719419778358
lre17_ixbvjxte.sph,ara-arq,0.9997976143150719
lre17_iycttrsq.sph,ara-arq,0.987846742780538
lre17_iyqnjpod.sph,ara-arq,0.9936664779953471
lre17_izhxudfa.sph,ara-arq,0.9999249686091597
lre17_javisjpg.sph,ara-arq,0.9933263960275387
lre17_jclfqqom.sph,ara-arq,0.9996552571484193
lre17_jcperagi.sph,ara-arq,0.9999535310829344
lre17_jcueuvkk.sph,ara-arq,0.9998819304923648
lre17_jgqtrgqt.sph,ara-arq,0.9999823610331084
lre17_jgzyarns.sph,ara-arq,0.9999898713367306
lre17_jhjgasxv.sph,ara-aeb,0.9991139740455672
lre17_jhoqfjpk.flac,ara-arq,0.9999995523948527
lre17_jhoqfjpk.flac-g711a,ara-arq,0.9944430263756097
lre17_jiakkjtr.sph,ara-arq,0.9999993323735444
lre17_jilypibp.flac-gsm,ara-arq,0.9996434093761065
lre17_jiowcahg.sph,ara-arq,0.992648625274396
lre17_jlvgsuxh.sph,ara-aeb,0.9948123012485498
lre17_jlvtorab.sph,ara-arq,0.983513534636461
lre17_jmkuwbpc.sph,ara-arq,0.9994527050835158
lre17_jnipskqx.flac-g711mu,ara-arq,0.9999742870473751
lre17_jpeqxepv.sph,ara-aeb,0.9994104144919757
lre17_jpeyombi.sph,ara-arq,0.9999998044387237
lre17_jpjtuxvw.flac,ara-arq,0.9996847495267612
lre17_jqmoqqfm.flac,ara-arq,0.9999869216223071
lre17_jqmoqqfm.flac-g726,ara-arq,0.9999999894357187
lre17_jtdfvpln.sph,ara-arq,0.999997871153658
lre17_jtqoxxtm.sph,ara-aeb,0.9965086342211626
lre17_jvpfjwdp.flac,ara-ayl,0.9999999997451912
lre17_jvurmddm.flac,ara-arq,0.9987187046194855
lre17_jvurmddm.flac-gsm,ara-arq,0.9983730947085013
lre17_jwkybctt.sph,ara-arq,0.9999989593481196
lre17_jxcmtrxm.sph,ara-ayl,0.9996284167713838
lre17_jywavsuu.flac,ara-arq,0.9913930400541082
lre17_kaaesmko.flac,ara-arq,0.9999294732363818
lre17_kbmrgfwm.sph,ara-arq,0.9999528508197458
lre17_kbodxjcn.flac,ara-arq,0.9982992372902407
lre17_kcdcpzly.sph,ara-arq,0.9759220472115765
lre17_keetepyz.flac,ara-arq,0.9927333842986636
lre17_keetepyz.flac-g722,ara-arq,0.9999998412855006
lre17_kfmsssrs.sph,ara-arq,0.9997193659178423
lre17_kfsotues.sph,ara-arq,0.999998669422541
lre17_khygxcdj.sph,ara-arq,0.9868874065356342
lre17_kjtqnjgt.sph,ara-arq,0.9791232775307577
lre17_kkcxpjzr.flac,ara-arq,0.9999999887350973
lre17_kkcxpjzr.flac-g711a,ara-arq,0.9999944954328739
lre17_kmzwffxp.sph,ara-arq,0.9782750887595135
lre17_knkvczhw.flac-g722,ara-arq,0.9999106890724243
lre17_kpbzatbg.sph,ara-arq,0.9935992901995973
lre17_kpcquycc.sph,ara-arq,0.9988726069205118
lre17_kugvrfiw.sph,ara-arq,0.9986475838029554
lre17_kuzbruhc.sph,ara-arq,0.9998879396014413
lre17_kwvzftsa.sph,ara-arq,0.9906568648956764
lre17_kzutiwjm.sph,ara-arq,0.9883352489803169
lre17_larfsawf.sph,ara-arq,0.9833813699639339
lre17_lectmxiy.sph,ara-arq,0.9997601079206343
lre17_lfdmjqzk.sph,ara-arq,0.9997174449458649
lre17_lfqfgpty.flac,ara-arq,0.9877470265323836
lre17_lfqfgpty.flac-opus,ara-arq,0.9998989537391589
lre17_lgimdxjv.sph,ara-arq,0.9897020483952464
lre17_lgmtfuaf.sph,ara-arq,0.9997034751344174
lre17_lgzhdvir.flac,ara-arq,0.9999666603862899
lre17_lgzhdvir.flac-g723_1,ara-arq,0.9999814711501472
lre17_litfqatc.sph,ara-arq,0.9999697307957149
lre17_ljqkqvuk.sph,ara-arq,0.9931204062930487
lre17_lkeepofx.sph,ara-aeb,0.9815662246718163
lre17_lkvpiaco.flac-g711mu,ara-aeb,0.9894714726927342
lre17_llwfixbt.flac,ara-arq,0.9998571656021117
lre17_llwfixbt.flac-opus,ara-arq,0.9999840733365404
lre17_llxcpovx.sph,ara-arq,0.9999726611852431
lre17_lmtexhdt.sph,ara-arq,0.9955378310817409
lre17_lnlzbiqv.sph,ara-arq,0.9845486175862881
lre17_lnwqjgum.sph,ara-arq,0.9994084640832857
lre17_logsuwkc.sph,ara-ayl,0.9973010083242871
lre17_lpdrjcmf.sph,ara-arq,0.9999999987748978
lre17_lpnxjclp.sph,ara-arq,0.999990551187932
lre17_lpwlbnvd.sph,ara-aeb,0.9985688096228789
lre17_lqcxhbgx.flac,ara-aeb,0.9789437284063228
lre17_lqeynset.sph,ara-arq,0.9946714116424836
lre17_lqqtwkna.sph,ara-arq,0.9959561849558086
lre17_lrchzlnf.sph,ara-arq,0.9999964986490049
lre17_lriptaxa.sph,ara-arq,0.9999861992203515
lre17_lrmpuslv.sph,ara-arq,0.9999833158908321
lre17_lsglcrqu.sph,ara-arq,0.9994974702145716
lre17_ltobvlca.flac,ara-aeb,0.9998321920878662
lre17_ltobvlca.flac-g726,ara-arq,0.9808235035540288
lre17_lumlsydt.flac,ara-arq,0.9993847597571562
lre17_lvwbcjui.sph,ara-arq,0.9999990130410765
lre17_lwbqplua.flac,ara-arq,0.9985377563185653
lre17_lyvsulsp.sph,ara-arq,0.9996779798745427
lre17_lzzfbiwk.sph,ara-arq,0.9999780111773144
lre17_mazmicwf.flac,ara-arq,0.9761802678092957
lre17_mazmicwf.flac-g726,ara-arq,0.9999987851548972
lre17_mcchuzqa.flac,ara-arq,0.9994453172253329
lre17_mcchuzqa.flac-g726,ara-arq,0.9994722195518764
lre17_mhelcckx.sph,ara-aeb,0.9921911924278494
lre17_minmrdvv.flac,ara-arq,0.9999806822091847
lre17_minmrdvv.flac-g711mu,ara-arq,0.9999798110768492
lre17_miyeplrp.flac,ara-ayl,0.999967537246669
lre17_miyeplrp.flac-g722,ara-ayl,0.9999974966675732
lre17_mjkrjctc.sph,ara-arq,0.9996993211891599
lre17_mjuhytod.flac-g722,ara-aeb,0.9942683057158186
lre17_mjxevtqw.flac,ara-arq,0.9789540403486894
lre17_mllyvrkw.sph,ara-arq,0.9984655364684033
lre17_mneiaioi.sph,ara-aeb,0.985452121186191
lre17_mnoswtar.flac,ara-arq,0.9999465324732042
lre17_mnoswtar.flac-g722,ara-arq,0.9994314827928369
lre17_moihuogw.sph,ara-arq,0.9999981054273598
lre17_moohuqbu.flac-opus,ara-arq,0.9946789594259231
lre17_mpewcntj.sph,ara-arq,0.9999987697239342
lre17_mtyfveku.sph,ara-arq,0.9829721690668127
lre17_mvbpdkqz.sph,ara-ayl,0.9948321204607391
lre17_mxcghtfj.sph,ara-arq,0.9927362055311203
lre17_mxhoedfe.sph,ara-arq,0.9999999146737504
lre17_mxmdmamo.sph,ara-aeb,0.988517700201585
lre17_mxmjurdd.sph,ara-arq,0.9980132953988482
lre17_mzdpsrvs.sph,ara-aeb,0.992494003405007
lre17_mzsfsjad.sph,ara-aeb,0.99997586512649
lre17_naeguqak.sph,ara-arq,0.9999929946428248
lre17_nblzukhx.flac,ara-arq,0.9999359009222737
lre17_nblzukhx.flac-gsm,ara-arq,0.9999999966088737
lre17_ndkkdwgy.sph,ara-arq,0.9975163999653704
lre17_negphusk.sph,ara-arq,0.9998989889366274
lre17_nhdlsoit.sph,ara-arq,0.9916584056978099
lre17_njbwudbl.sph,ara-arq,0.999934592749547
lre17_njontgtu.sph,ara-arq,0.9794969009896114
lre17_nkgdldta.sph,ara-arq,0.9916521956821477
lre17_nkqygxxz.sph,ara-arq,0.9997656446176615
lre17_nocucjva.sph,ara-arq,0.9995204775364295
lre17_nojsrnhx.sph,ara-arq,0.999919125620621
lre17_nowvnwzc.sph,ara-arq,0.995585233402159
lre17_nqfliycm.sph,ara-arq,0.9999912069728009
lre17_nqkyimjt.sph,ara-arq,0.9881291130932576
lre17_nqxowwop.flac,ara-arq,0.9997443038852292
lre17_nqxowwop.flac-g723_1,ara-arq,0.9914457208775102
lre17_nrunzxja.flac,ara-arq,0.9993221612062564
lre17_nrunzxja.flac-g711mu,ara-arq,0.9999566225291738
lre17_nsiynodu.sph,ara-arq,0.9908214588078317
lre17_nssuzfbr.sph,ara-arq,0.9999396177844772
lre17_ntbrwymu.sph,ara-arq,0.9993012725372231
lre17_nuvzuxee.sph,ara-arq,0.9996041721916568
lre17_nvgpubxb.sph,ara-arq,0.9759857598176621
lre17_nxjuqezl.flac,ara-arq,0.9995754800524955
lre17_nxjuqezl.flac-gsm,ara-arq,0.9793987540104333
lre17_nxvquxsr.sph,ara-arq,0.9990399807148835
lre17_nzeyrrcl.sph,ara-arq,0.9999461953593082
lre17_nzmnjjpc.flac,ara-aeb,0.9847092271434903
lre17_obbtvsaj.flac-g711a,ara-arq,0.9999409869224803
lre17_obkyiehe.sph,ara-arq,0.9998679965082828
lre17_obrcwlmw.sph,ara-aeb,0.9998778475538475
lre17_ogwcxkjw.sph,ara-arq,0.9895315802827847
lre17_oireqedt.sph,ara-arq,0.9917281473076983
